
Program Started
AES		 , nan		 ,  0		 , 0FFT		 , nan		 ,  0		 , 2SHA		 , nan		 ,  0		 , 0BFS		 , nan		 ,  0		 , 2KMP		 , nan		 ,  0		 , 0GEMM		 , nan		 ,  0		 , 3SORT		 , nan		 ,  0		 , 0SPMV		 , nan		 ,  0		 , 1
AES		 , 1.105		 , 12		 , 139FFT		 , 1.118		 ,  2		 , 162SHA		 , 1.263		 ,  4		 , 161BFS		 , 1.184		 ,  1		 , 153KMP		 , 1.243		 ,  7		 , 152GEMM		 , 2.579		 ,  1		 , 154SORT		 , 1.013		 , 11		 , 148SPMV		 , 1.382		 ,  3		 , 155
AES		 , 1.098		 , 12		 , 141FFT		 , 1.111		 ,  2		 , 164SHA		 , 1.255		 ,  4		 , 161BFS		 , 1.176		 ,  1		 , 154KMP		 , 1.235		 ,  7		 , 153GEMM		 , 2.562		 ,  1		 , 155SORT		 , 1.007		 , 11		 , 148SPMV		 , 1.373		 ,  3		 , 156
AES		 , 1.091		 , 12		 , 143FFT		 , 1.104		 ,  2		 , 166SHA		 , 1.247		 ,  4		 , 163BFS		 , 1.169		 ,  1		 , 154KMP		 , 1.227		 ,  7		 , 154GEMM		 , 2.545		 ,  1		 , 155SORT		 , 1.000		 , 11		 , 148SPMV		 , 1.364		 ,  3		 , 157
AES		 , 1.084		 , 12		 , 144FFT		 , 1.097		 ,  2		 , 168SHA		 , 1.239		 ,  4		 , 164BFS		 , 2.323		 ,  2		 , 156KMP		 , 1.219		 ,  7		 , 154GEMM		 , 2.529		 ,  1		 , 156SORT		 , 0.994		 , 11		 , 149SPMV		 , 1.355		 ,  3		 , 157
AES		 , 1.077		 , 12		 , 144FFT		 , 1.090		 ,  2		 , 168SHA		 , 1.231		 ,  4		 , 167BFS		 , 2.308		 ,  2		 , 157KMP		 , 1.212		 ,  7		 , 154GEMM		 , 2.513		 ,  1		 , 158SORT		 , 0.987		 , 11		 , 150SPMV		 , 1.346		 ,  3		 , 158
AES		 , 1.070		 , 12		 , 145FFT		 , 1.083		 ,  2		 , 168SHA		 , 1.223		 ,  4		 , 167BFS		 , 2.293		 ,  2		 , 157KMP		 , 1.204		 ,  7		 , 159GEMM		 , 2.497		 ,  1		 , 158SORT		 , 0.981		 , 11		 , 151SPMV		 , 1.338		 ,  3		 , 159
AES		 , 1.152		 , 13		 , 146FFT		 , 1.076		 ,  2		 , 170SHA		 , 1.215		 ,  4		 , 168BFS		 , 2.278		 ,  2		 , 158KMP		 , 1.196		 ,  7		 , 160GEMM		 , 2.481		 ,  1		 , 158SORT		 , 1.063		 , 12		 , 151SPMV		 , 1.329		 ,  3		 , 161
AES		 , 1.145		 , 13		 , 146FFT		 , 1.069		 ,  2		 , 171SHA		 , 1.208		 ,  4		 , 170BFS		 , 2.264		 ,  2		 , 159KMP		 , 1.189		 ,  7		 , 160GEMM		 , 2.465		 ,  1		 , 158SORT		 , 1.057		 , 12		 , 152SPMV		 , 1.321		 ,  3		 , 164
AES		 , 1.138		 , 13		 , 147FFT		 , 1.062		 ,  2		 , 171SHA		 , 1.200		 ,  4		 , 171BFS		 , 2.250		 ,  2		 , 160KMP		 , 1.181		 ,  7		 , 160GEMM		 , 2.450		 ,  1		 , 159SORT		 , 1.050		 , 12		 , 153SPMV		 , 1.312		 ,  3		 , 167
AES		 , 1.130		 , 13		 , 149FFT		 , 1.056		 ,  2		 , 172SHA		 , 1.193		 ,  4		 , 173BFS		 , 2.236		 ,  2		 , 160KMP		 , 1.174		 ,  7		 , 161GEMM		 , 2.435		 ,  1		 , 160SORT		 , 1.043		 , 12		 , 154SPMV		 , 1.304		 ,  3		 , 167
AES		 , 1.123		 , 13		 , 151FFT		 , 1.049		 ,  2		 , 173SHA		 , 1.185		 ,  4		 , 174BFS		 , 2.222		 ,  2		 , 162KMP		 , 1.167		 ,  7		 , 163GEMM		 , 2.420		 ,  1		 , 160SORT		 , 1.037		 , 12		 , 154SPMV		 , 1.296		 ,  3		 , 167
AES		 , 1.117		 , 13		 , 152FFT		 , 1.043		 ,  2		 , 174SHA		 , 1.178		 ,  4		 , 175BFS		 , 2.209		 ,  2		 , 163KMP		 , 1.160		 ,  7		 , 163GEMM		 , 2.405		 ,  1		 , 161SORT		 , 1.031		 , 12		 , 156SPMV		 , 1.288		 ,  3		 , 168
AES		 , 1.110		 , 13		 , 153FFT		 , 1.037		 ,  2		 , 176SHA		 , 1.171		 ,  4		 , 176BFS		 , 2.195		 ,  2		 , 163KMP		 , 1.152		 ,  7		 , 163GEMM		 , 2.390		 ,  1		 , 162SORT		 , 1.024		 , 12		 , 158SPMV		 , 1.280		 ,  3		 , 169
AES		 , 1.273		 , 15		 , 154FFT		 , 1.030		 ,  2		 , 177SHA		 , 1.164		 ,  4		 , 177BFS		 , 2.182		 ,  2		 , 163KMP		 , 1.145		 ,  7		 , 167GEMM		 , 2.376		 ,  1		 , 162SORT		 , 1.018		 , 12		 , 158SPMV		 , 1.273		 ,  3		 , 170
AES		 , 1.265		 , 15		 , 156FFT		 , 1.024		 ,  2		 , 177SHA		 , 1.157		 ,  4		 , 178BFS		 , 2.169		 ,  2		 , 164KMP		 , 1.139		 ,  7		 , 168GEMM		 , 2.361		 ,  1		 , 164SORT		 , 1.012		 , 12		 , 158SPMV		 , 1.265		 ,  3		 , 171
AES		 , 1.257		 , 15		 , 156FFT		 , 1.018		 ,  2		 , 180SHA		 , 1.150		 ,  4		 , 180BFS		 , 2.156		 ,  2		 , 164KMP		 , 1.132		 ,  7		 , 169GEMM		 , 2.347		 ,  1		 , 165SORT		 , 1.006		 , 12		 , 158SPMV		 , 1.257		 ,  3		 , 172
AES		 , 1.250		 , 15		 , 160FFT		 , 1.012		 ,  2		 , 181SHA		 , 1.143		 ,  4		 , 181BFS		 , 2.143		 ,  2		 , 164KMP		 , 1.125		 ,  7		 , 169GEMM		 , 2.333		 ,  1		 , 166SORT		 , 1.000		 , 12		 , 158SPMV		 , 1.250		 ,  3		 , 173
AES		 , 1.243		 , 15		 , 162FFT		 , 1.006		 ,  2		 , 183SHA		 , 1.136		 ,  4		 , 181BFS		 , 2.130		 ,  2		 , 164KMP		 , 1.118		 ,  7		 , 171GEMM		 , 2.320		 ,  1		 , 166SORT		 , 1.077		 , 13		 , 159SPMV		 , 1.243		 ,  3		 , 174
AES		 , 1.235		 , 15		 , 164FFT		 , 1.000		 ,  2		 , 184SHA		 , 1.129		 ,  4		 , 181BFS		 , 2.118		 ,  2		 , 165KMP		 , 1.112		 ,  7		 , 174GEMM		 , 2.306		 ,  1		 , 167SORT		 , 1.071		 , 13		 , 159SPMV		 , 1.235		 ,  3		 , 174
AES		 , 1.228		 , 15		 , 166FFT		 , 0.994		 ,  2		 , 185SHA		 , 1.123		 ,  4		 , 182BFS		 , 2.105		 ,  2		 , 165KMP		 , 1.105		 ,  7		 , 177GEMM		 , 2.292		 ,  1		 , 168SORT		 , 1.064		 , 13		 , 159SPMV		 , 1.228		 ,  3		 , 174
AES		 , 1.221		 , 15		 , 168FFT		 , 0.988		 ,  2		 , 186SHA		 , 1.116		 ,  4		 , 183BFS		 , 2.093		 ,  2		 , 166KMP		 , 1.099		 ,  7		 , 179GEMM		 , 2.279		 ,  1		 , 168SORT		 , 1.058		 , 13		 , 159SPMV		 , 1.221		 ,  3		 , 175
AES		 , 1.214		 , 15		 , 169FFT		 , 0.983		 ,  2		 , 188SHA		 , 1.387		 ,  5		 , 184BFS		 , 2.081		 ,  2		 , 168KMP		 , 1.092		 ,  7		 , 179GEMM		 , 2.266		 ,  1		 , 169SORT		 , 1.052		 , 13		 , 159SPMV		 , 1.214		 ,  3		 , 176
AES		 , 1.207		 , 15		 , 169FFT		 , 1.466		 ,  3		 , 189SHA		 , 1.379		 ,  5		 , 185BFS		 , 2.069		 ,  2		 , 169KMP		 , 1.086		 ,  7		 , 180GEMM		 , 2.253		 ,  1		 , 172SORT		 , 1.046		 , 13		 , 159SPMV		 , 1.207		 ,  3		 , 177
AES		 , 1.200		 , 15		 , 171FFT		 , 1.457		 ,  3		 , 191SHA		 , 1.371		 ,  5		 , 185BFS		 , 2.057		 ,  2		 , 170KMP		 , 1.080		 ,  7		 , 181GEMM		 , 2.240		 ,  1		 , 172SORT		 , 1.040		 , 13		 , 161SPMV		 , 1.200		 ,  3		 , 177
AES		 , 1.193		 , 15		 , 173FFT		 , 1.449		 ,  3		 , 192SHA		 , 1.364		 ,  5		 , 188BFS		 , 2.045		 ,  2		 , 170KMP		 , 1.074		 ,  7		 , 182GEMM		 , 2.227		 ,  1		 , 173SORT		 , 1.034		 , 13		 , 161SPMV		 , 1.193		 ,  3		 , 177
AES		 , 1.186		 , 15		 , 175FFT		 , 1.441		 ,  3		 , 192SHA		 , 1.356		 ,  5		 , 190BFS		 , 2.034		 ,  2		 , 171KMP		 , 1.068		 ,  7		 , 182GEMM		 , 2.215		 ,  1		 , 174SORT		 , 1.028		 , 13		 , 163SPMV		 , 1.186		 ,  3		 , 177
AES		 , 1.180		 , 15		 , 176FFT		 , 1.433		 ,  3		 , 192SHA		 , 1.348		 ,  5		 , 191BFS		 , 2.022		 ,  2		 , 173KMP		 , 1.062		 ,  7		 , 185GEMM		 , 2.202		 ,  1		 , 174SORT		 , 1.022		 , 13		 , 163SPMV		 , 1.180		 ,  3		 , 178
AES		 , 1.173		 , 15		 , 179FFT		 , 1.899		 ,  4		 , 194SHA		 , 1.341		 ,  5		 , 191BFS		 , 2.011		 ,  2		 , 173KMP		 , 1.056		 ,  7		 , 186GEMM		 , 2.190		 ,  1		 , 175SORT		 , 1.017		 , 13		 , 163SPMV		 , 1.173		 ,  3		 , 179
AES		 , 1.167		 , 15		 , 179FFT		 , 1.889		 ,  4		 , 196SHA		 , 1.333		 ,  5		 , 192BFS		 , 2.000		 ,  2		 , 174KMP		 , 1.050		 ,  7		 , 188GEMM		 , 2.178		 ,  1		 , 175SORT		 , 1.011		 , 13		 , 163SPMV		 , 1.167		 ,  3		 , 181
AES		 , 1.160		 , 15		 , 179FFT		 , 1.878		 ,  4		 , 198SHA		 , 1.326		 ,  5		 , 193BFS		 , 1.989		 ,  2		 , 176KMP		 , 1.044		 ,  7		 , 189GEMM		 , 2.166		 ,  1		 , 176SORT		 , 1.006		 , 13		 , 164SPMV		 , 1.160		 ,  3		 , 181
AES		 , 1.154		 , 15		 , 181FFT		 , 1.868		 ,  4		 , 198SHA		 , 1.319		 ,  5		 , 194BFS		 , 1.978		 ,  2		 , 178KMP		 , 1.038		 ,  7		 , 190GEMM		 , 2.154		 ,  1		 , 176SORT		 , 1.000		 , 13		 , 164SPMV		 , 1.154		 ,  3		 , 183
AES		 , 1.148		 , 15		 , 182FFT		 , 1.858		 ,  4		 , 198SHA		 , 1.311		 ,  5		 , 197BFS		 , 1.967		 ,  2		 , 179KMP		 , 1.180		 ,  8		 , 192GEMM		 , 2.142		 ,  1		 , 176SORT		 , 1.071		 , 14		 , 164SPMV		 , 1.148		 ,  3		 , 184
AES		 , 1.141		 , 15		 , 182FFT		 , 1.848		 ,  4		 , 199SHA		 , 1.304		 ,  5		 , 200BFS		 , 1.957		 ,  2		 , 180KMP		 , 1.174		 ,  8		 , 193GEMM		 , 2.130		 ,  1		 , 177SORT		 , 1.065		 , 14		 , 164SPMV		 , 1.141		 ,  3		 , 185
AES		 , 1.135		 , 15		 , 183FFT		 , 1.838		 ,  4		 , 201SHA		 , 1.297		 ,  5		 , 201BFS		 , 1.946		 ,  2		 , 180KMP		 , 1.168		 ,  8		 , 194GEMM		 , 2.119		 ,  1		 , 178SORT		 , 1.059		 , 14		 , 164SPMV		 , 1.135		 ,  3		 , 187
AES		 , 1.129		 , 15		 , 183FFT		 , 1.828		 ,  4		 , 201SHA		 , 1.290		 ,  5		 , 202BFS		 , 1.935		 ,  2		 , 183KMP		 , 1.161		 ,  8		 , 196GEMM		 , 2.108		 ,  1		 , 178SORT		 , 1.054		 , 14		 , 165SPMV		 , 1.129		 ,  3		 , 188
AES		 , 1.123		 , 15		 , 183FFT		 , 1.818		 ,  4		 , 201SHA		 , 1.283		 ,  5		 , 202BFS		 , 1.925		 ,  2		 , 183KMP		 , 1.155		 ,  8		 , 196GEMM		 , 2.096		 ,  1		 , 180SORT		 , 1.048		 , 14		 , 170SPMV		 , 1.123		 ,  3		 , 189
AES		 , 1.117		 , 15		 , 185FFT		 , 1.809		 ,  4		 , 202SHA		 , 1.277		 ,  5		 , 202BFS		 , 1.915		 ,  2		 , 184KMP		 , 1.293		 ,  9		 , 198GEMM		 , 2.085		 ,  1		 , 180SORT		 , 1.043		 , 14		 , 171SPMV		 , 1.117		 ,  3		 , 190
AES		 , 1.111		 , 15		 , 185FFT		 , 1.799		 ,  4		 , 203SHA		 , 1.270		 ,  5		 , 204BFS		 , 1.905		 ,  2		 , 184KMP		 , 1.286		 ,  9		 , 200GEMM		 , 2.074		 ,  1		 , 181SORT		 , 1.037		 , 14		 , 171SPMV		 , 1.111		 ,  3		 , 192
AES		 , 1.179		 , 16		 , 186FFT		 , 1.789		 ,  4		 , 205SHA		 , 1.263		 ,  5		 , 204BFS		 , 1.895		 ,  2		 , 187KMP		 , 1.279		 ,  9		 , 200GEMM		 , 2.063		 ,  1		 , 182SORT		 , 1.032		 , 14		 , 171SPMV		 , 1.105		 ,  3		 , 193
AES		 , 1.173		 , 16		 , 187FFT		 , 1.780		 ,  4		 , 205SHA		 , 1.257		 ,  5		 , 206BFS		 , 1.885		 ,  2		 , 188KMP		 , 1.272		 ,  9		 , 201GEMM		 , 2.052		 ,  1		 , 185SORT		 , 1.026		 , 14		 , 171SPMV		 , 1.099		 ,  3		 , 193
AES		 , 1.167		 , 16		 , 187FFT		 , 1.771		 ,  4		 , 206SHA		 , 1.250		 ,  5		 , 207BFS		 , 1.875		 ,  2		 , 190KMP		 , 1.266		 ,  9		 , 202GEMM		 , 2.042		 ,  1		 , 186SORT		 , 1.021		 , 14		 , 173SPMV		 , 1.094		 ,  3		 , 193
AES		 , 1.161		 , 16		 , 188FFT		 , 1.762		 ,  4		 , 206SHA		 , 1.244		 ,  5		 , 207BFS		 , 1.865		 ,  2		 , 191KMP		 , 1.259		 ,  9		 , 205GEMM		 , 2.031		 ,  1		 , 187SORT		 , 1.016		 , 14		 , 175SPMV		 , 1.088		 ,  3		 , 193
AES		 , 1.155		 , 16		 , 188FFT		 , 1.753		 ,  4		 , 209SHA		 , 1.237		 ,  5		 , 207BFS		 , 1.856		 ,  2		 , 193KMP		 , 1.253		 ,  9		 , 205GEMM		 , 2.021		 ,  1		 , 189SORT		 , 1.010		 , 14		 , 175SPMV		 , 1.082		 ,  3		 , 194
AES		 , 1.149		 , 16		 , 189FFT		 , 1.744		 ,  4		 , 210SHA		 , 1.231		 ,  5		 , 208BFS		 , 1.846		 ,  2		 , 194KMP		 , 1.246		 ,  9		 , 205GEMM		 , 2.010		 ,  1		 , 189SORT		 , 1.005		 , 14		 , 176SPMV		 , 1.077		 ,  3		 , 197
AES		 , 1.143		 , 16		 , 190FFT		 , 1.735		 ,  4		 , 210SHA		 , 1.224		 ,  5		 , 209BFS		 , 1.837		 ,  2		 , 195KMP		 , 1.240		 ,  9		 , 205GEMM		 , 2.000		 ,  1		 , 190SORT		 , 1.000		 , 14		 , 178SPMV		 , 1.071		 ,  3		 , 199
AES		 , 1.208		 , 17		 , 191FFT		 , 1.726		 ,  4		 , 210SHA		 , 1.218		 ,  5		 , 211BFS		 , 1.827		 ,  2		 , 198KMP		 , 1.234		 ,  9		 , 206GEMM		 , 1.990		 ,  1		 , 191SORT		 , 0.995		 , 14		 , 178SPMV		 , 1.066		 ,  3		 , 199
AES		 , 1.202		 , 17		 , 191FFT		 , 1.717		 ,  4		 , 210SHA		 , 1.212		 ,  5		 , 213BFS		 , 1.818		 ,  2		 , 199KMP		 , 1.227		 ,  9		 , 207GEMM		 , 1.980		 ,  1		 , 192SORT		 , 0.990		 , 14		 , 179SPMV		 , 1.061		 ,  3		 , 201
AES		 , 1.196		 , 17		 , 192FFT		 , 1.709		 ,  4		 , 210SHA		 , 1.206		 ,  5		 , 214BFS		 , 1.809		 ,  2		 , 201KMP		 , 1.221		 ,  9		 , 208GEMM		 , 1.970		 ,  1		 , 194SORT		 , 0.985		 , 14		 , 179SPMV		 , 1.055		 ,  3		 , 202
AES		 , 1.190		 , 17		 , 192FFT		 , 1.700		 ,  4		 , 211SHA		 , 1.200		 ,  5		 , 214BFS		 , 1.800		 ,  2		 , 203KMP		 , 1.215		 ,  9		 , 209GEMM		 , 1.960		 ,  1		 , 196SORT		 , 1.050		 , 15		 , 180SPMV		 , 1.050		 ,  3		 , 203
AES		 , 1.184		 , 17		 , 192FFT		 , 1.692		 ,  4		 , 216SHA		 , 1.194		 ,  5		 , 214BFS		 , 1.791		 ,  2		 , 204KMP		 , 1.209		 ,  9		 , 209GEMM		 , 1.950		 ,  1		 , 197SORT		 , 1.045		 , 15		 , 180SPMV		 , 1.045		 ,  3		 , 204
AES		 , 1.178		 , 17		 , 193FFT		 , 1.683		 ,  4		 , 216SHA		 , 1.188		 ,  5		 , 217BFS		 , 1.782		 ,  2		 , 205KMP		 , 1.203		 ,  9		 , 210GEMM		 , 1.941		 ,  1		 , 198SORT		 , 1.109		 , 16		 , 180SPMV		 , 1.040		 ,  3		 , 205
AES		 , 1.172		 , 17		 , 193FFT		 , 1.675		 ,  4		 , 217SHA		 , 1.182		 ,  5		 , 218BFS		 , 1.773		 ,  2		 , 207KMP		 , 1.197		 ,  9		 , 211GEMM		 , 1.931		 ,  1		 , 198SORT		 , 1.103		 , 16		 , 182SPMV		 , 1.034		 ,  3		 , 206
AES		 , 1.167		 , 17		 , 194FFT		 , 1.667		 ,  4		 , 218SHA		 , 1.176		 ,  5		 , 219BFS		 , 1.765		 ,  2		 , 207KMP		 , 1.191		 ,  9		 , 215GEMM		 , 1.922		 ,  1		 , 198SORT		 , 1.098		 , 16		 , 183SPMV		 , 1.029		 ,  3		 , 206
AES		 , 1.161		 , 17		 , 194FFT		 , 1.659		 ,  4		 , 220SHA		 , 1.171		 ,  5		 , 221BFS		 , 1.756		 ,  2		 , 208KMP		 , 1.185		 ,  9		 , 216GEMM		 , 1.912		 ,  1		 , 198SORT		 , 1.093		 , 16		 , 185SPMV		 , 1.024		 ,  3		 , 206
AES		 , 1.155		 , 17		 , 195FFT		 , 1.650		 ,  4		 , 220SHA		 , 1.165		 ,  5		 , 222BFS		 , 1.748		 ,  2		 , 210KMP		 , 1.180		 ,  9		 , 218GEMM		 , 1.903		 ,  1		 , 198SORT		 , 1.087		 , 16		 , 186SPMV		 , 1.019		 ,  3		 , 207
AES		 , 1.150		 , 17		 , 196FFT		 , 1.643		 ,  4		 , 221SHA		 , 1.159		 ,  5		 , 222BFS		 , 1.739		 ,  2		 , 210KMP		 , 1.174		 ,  9		 , 219GEMM		 , 1.894		 ,  1		 , 200SORT		 , 1.082		 , 16		 , 188SPMV		 , 1.014		 ,  3		 , 208
AES		 , 1.144		 , 17		 , 197FFT		 , 1.635		 ,  4		 , 221SHA		 , 1.154		 ,  5		 , 223BFS		 , 1.731		 ,  2		 , 211KMP		 , 1.168		 ,  9		 , 220GEMM		 , 1.885		 ,  1		 , 201SORT		 , 1.077		 , 16		 , 190SPMV		 , 1.010		 ,  3		 , 209
AES		 , 1.206		 , 18		 , 198FFT		 , 1.627		 ,  4		 , 222SHA		 , 1.148		 ,  5		 , 223BFS		 , 1.722		 ,  2		 , 212KMP		 , 1.163		 ,  9		 , 222GEMM		 , 1.876		 ,  1		 , 201SORT		 , 1.072		 , 16		 , 190SPMV		 , 1.005		 ,  3		 , 212
AES		 , 1.200		 , 18		 , 198FFT		 , 1.619		 ,  4		 , 222SHA		 , 1.143		 ,  5		 , 225BFS		 , 1.714		 ,  2		 , 213KMP		 , 1.157		 ,  9		 , 222GEMM		 , 1.867		 ,  1		 , 203SORT		 , 1.067		 , 16		 , 192SPMV		 , 1.000		 ,  3		 , 213
AES		 , 1.194		 , 18		 , 199FFT		 , 1.611		 ,  4		 , 224SHA		 , 1.137		 ,  5		 , 227BFS		 , 1.706		 ,  2		 , 215KMP		 , 1.152		 ,  9		 , 222GEMM		 , 1.858		 ,  1		 , 204SORT		 , 1.062		 , 16		 , 192SPMV		 , 0.995		 ,  3		 , 213
AES		 , 1.189		 , 18		 , 200FFT		 , 1.604		 ,  4		 , 227SHA		 , 1.132		 ,  5		 , 229BFS		 , 1.698		 ,  2		 , 215KMP		 , 1.146		 ,  9		 , 222GEMM		 , 1.849		 ,  1		 , 204SORT		 , 1.123		 , 17		 , 192SPMV		 , 0.991		 ,  3		 , 215
AES		 , 1.183		 , 18		 , 200FFT		 , 1.596		 ,  4		 , 229SHA		 , 1.127		 ,  5		 , 230BFS		 , 1.690		 ,  2		 , 217KMP		 , 1.141		 ,  9		 , 222GEMM		 , 1.840		 ,  1		 , 205SORT		 , 1.117		 , 17		 , 193SPMV		 , 0.986		 ,  3		 , 216
AES		 , 1.178		 , 18		 , 202FFT		 , 1.589		 ,  4		 , 229SHA		 , 1.121		 ,  5		 , 230BFS		 , 1.682		 ,  2		 , 217KMP		 , 1.136		 ,  9		 , 224GEMM		 , 1.832		 ,  1		 , 206SORT		 , 1.112		 , 17		 , 194SPMV		 , 1.308		 ,  4		 , 218
AES		 , 1.172		 , 18		 , 204FFT		 , 1.581		 ,  4		 , 229SHA		 , 1.116		 ,  5		 , 230BFS		 , 1.674		 ,  2		 , 219KMP		 , 1.130		 ,  9		 , 224GEMM		 , 1.823		 ,  1		 , 208SORT		 , 1.107		 , 17		 , 194SPMV		 , 1.302		 ,  4		 , 220
AES		 , 1.167		 , 18		 , 205FFT		 , 1.574		 ,  4		 , 230SHA		 , 1.111		 ,  5		 , 231BFS		 , 1.667		 ,  2		 , 219KMP		 , 1.125		 ,  9		 , 225GEMM		 , 1.815		 ,  1		 , 209SORT		 , 1.102		 , 17		 , 196SPMV		 , 1.296		 ,  4		 , 221
AES		 , 1.161		 , 18		 , 205FFT		 , 1.567		 ,  4		 , 231SHA		 , 1.106		 ,  5		 , 231BFS		 , 1.659		 ,  2		 , 221KMP		 , 1.120		 ,  9		 , 226GEMM		 , 1.806		 ,  1		 , 211SORT		 , 1.097		 , 17		 , 197SPMV		 , 1.290		 ,  4		 , 222
AES		 , 1.156		 , 18		 , 206FFT		 , 1.560		 ,  4		 , 232SHA		 , 1.101		 ,  5		 , 232BFS		 , 1.651		 ,  2		 , 221KMP		 , 1.239		 , 10		 , 228GEMM		 , 1.798		 ,  1		 , 213SORT		 , 1.092		 , 17		 , 197SPMV		 , 1.284		 ,  4		 , 223
AES		 , 1.151		 , 18		 , 207FFT		 , 1.553		 ,  4		 , 232SHA		 , 1.096		 ,  5		 , 232BFS		 , 1.644		 ,  2		 , 223KMP		 , 1.233		 , 10		 , 229GEMM		 , 1.790		 ,  1		 , 215SORT		 , 1.087		 , 17		 , 199SPMV		 , 1.279		 ,  4		 , 223
AES		 , 1.145		 , 18		 , 208FFT		 , 1.545		 ,  4		 , 233SHA		 , 1.091		 ,  5		 , 234BFS		 , 1.636		 ,  2		 , 224KMP		 , 1.227		 , 10		 , 230GEMM		 , 1.782		 ,  1		 , 216SORT		 , 1.082		 , 17		 , 199SPMV		 , 1.273		 ,  4		 , 224
AES		 , 1.204		 , 19		 , 209FFT		 , 1.538		 ,  4		 , 235SHA		 , 1.086		 ,  5		 , 236BFS		 , 1.629		 ,  2		 , 225KMP		 , 1.222		 , 10		 , 230GEMM		 , 1.774		 ,  1		 , 216SORT		 , 1.077		 , 17		 , 199SPMV		 , 1.267		 ,  4		 , 226
AES		 , 1.198		 , 19		 , 210FFT		 , 1.532		 ,  4		 , 236SHA		 , 1.081		 ,  5		 , 237BFS		 , 1.622		 ,  2		 , 227KMP		 , 1.216		 , 10		 , 231GEMM		 , 1.766		 ,  1		 , 218SORT		 , 1.072		 , 17		 , 199SPMV		 , 1.261		 ,  4		 , 226
AES		 , 1.193		 , 19		 , 211FFT		 , 1.525		 ,  4		 , 236SHA		 , 1.076		 ,  5		 , 238BFS		 , 1.614		 ,  2		 , 229KMP		 , 1.211		 , 10		 , 232GEMM		 , 1.758		 ,  1		 , 219SORT		 , 1.067		 , 17		 , 200SPMV		 , 1.256		 ,  4		 , 227
AES		 , 1.188		 , 19		 , 211FFT		 , 1.518		 ,  4		 , 238SHA		 , 1.071		 ,  5		 , 238BFS		 , 1.607		 ,  2		 , 230KMP		 , 1.205		 , 10		 , 233GEMM		 , 1.750		 ,  1		 , 220SORT		 , 1.062		 , 17		 , 201SPMV		 , 1.250		 ,  4		 , 229
AES		 , 1.182		 , 19		 , 212FFT		 , 1.511		 ,  4		 , 238SHA		 , 1.067		 ,  5		 , 240BFS		 , 1.600		 ,  2		 , 232KMP		 , 1.200		 , 10		 , 233GEMM		 , 1.742		 ,  1		 , 221SORT		 , 1.058		 , 17		 , 202SPMV		 , 1.244		 ,  4		 , 230
AES		 , 1.177		 , 19		 , 213FFT		 , 1.504		 ,  4		 , 239SHA		 , 1.274		 ,  6		 , 241BFS		 , 1.593		 ,  2		 , 233KMP		 , 1.195		 , 10		 , 234GEMM		 , 1.735		 ,  1		 , 222SORT		 , 1.053		 , 17		 , 204SPMV		 , 1.239		 ,  4		 , 230
AES		 , 1.172		 , 19		 , 215FFT		 , 1.498		 ,  4		 , 241SHA		 , 1.269		 ,  6		 , 242BFS		 , 1.586		 ,  2		 , 233KMP		 , 1.189		 , 10		 , 234GEMM		 , 1.727		 ,  1		 , 222SORT		 , 1.110		 , 18		 , 205SPMV		 , 1.233		 ,  4		 , 232
AES		 , 1.228		 , 20		 , 215FFT		 , 1.491		 ,  4		 , 243SHA		 , 1.263		 ,  6		 , 245BFS		 , 1.579		 ,  2		 , 234KMP		 , 1.184		 , 10		 , 234GEMM		 , 1.719		 ,  1		 , 222SORT		 , 1.105		 , 18		 , 207SPMV		 , 1.228		 ,  4		 , 232
AES		 , 1.223		 , 20		 , 215FFT		 , 1.485		 ,  4		 , 244SHA		 , 1.258		 ,  6		 , 245BFS		 , 1.572		 ,  2		 , 237KMP		 , 1.179		 , 10		 , 234GEMM		 , 1.712		 ,  1		 , 222SORT		 , 1.100		 , 18		 , 210SPMV		 , 1.223		 ,  4		 , 233
AES		 , 1.217		 , 20		 , 218FFT		 , 1.478		 ,  4		 , 244SHA		 , 1.252		 ,  6		 , 246BFS		 , 1.565		 ,  2		 , 238KMP		 , 1.174		 , 10		 , 235GEMM		 , 1.704		 ,  1		 , 222SORT		 , 1.096		 , 18		 , 212SPMV		 , 1.217		 ,  4		 , 233
AES		 , 1.212		 , 20		 , 221FFT		 , 1.472		 ,  4		 , 244SHA		 , 1.247		 ,  6		 , 246BFS		 , 1.558		 ,  2		 , 239KMP		 , 1.169		 , 10		 , 236GEMM		 , 1.697		 ,  1		 , 224SORT		 , 1.091		 , 18		 , 213SPMV		 , 1.212		 ,  4		 , 233
AES		 , 1.207		 , 20		 , 223FFT		 , 1.466		 ,  4		 , 246SHA		 , 1.241		 ,  6		 , 248BFS		 , 1.552		 ,  2		 , 239KMP		 , 1.164		 , 10		 , 237GEMM		 , 1.690		 ,  1		 , 224SORT		 , 1.086		 , 18		 , 214SPMV		 , 1.207		 ,  4		 , 233
AES		 , 1.202		 , 20		 , 224FFT		 , 1.459		 ,  4		 , 248SHA		 , 1.236		 ,  6		 , 249BFS		 , 1.545		 ,  2		 , 239KMP		 , 1.159		 , 10		 , 238GEMM		 , 1.682		 ,  1		 , 225SORT		 , 1.082		 , 18		 , 216SPMV		 , 1.202		 ,  4		 , 233
